uid,score
4234,0
4235,0
4236,0.633747746
4237,0
4238,0
4239,1.324649137
4240,3.901922351
4241,0
4242,0
4243,0
4244,0
4245,0
4246,1.012899383
4247,3.405770145
4248,0
4249,4.038673299
4250,0
4251,0
4252,0
4253,0
4254,0
4255,0.567283449
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0.486693971
4262,0
4263,3.382642102
4264,0
4265,4.704660561
4266,0
4267,4.806346024
4268,0
4269,0
4270,0
4271,6.204986373
4272,4.009677888
4273,0.197843066
4274,0.148554172
4275,4.240154211
4276,0.351580385
4277,0
4278,0
4279,0
4280,0
4281,0
4282,0
4283,0
4284,0.611767409
4285,0
4286,1.259811198
4287,0
4288,5.840793353
4289,4.158727457
4290,1.936617979
4291,0
4292,0
4293,0
4294,5.830421177
4295,0
4296,0
4297,0
4298,0.66294578
4299,0
4300,1.114237479
4301,0.885880142
4302,0
4303,0
4304,1.481213992
4305,1.443191829
4306,0
4307,0
4308,0
4309,5.911772257
4310,0
4311,0.724666353
4312,0
4313,0
4314,1.274268482
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,4.80372524
4327,0.48815259
4328,0
4329,1.381280798
4330,0.585791549
4331,0
4332,4.382992751
4333,0
4334,0
4335,0
4336,0
4337,3.807961433
4338,0
4339,0
4340,4.52068326
4341,1.319715971
4342,0.945936312
4343,3.727308615
4344,0
4345,0.533917328
4346,0
4347,3.975856642
4348,0.663799731
4349,0
4350,0
4351,0
4352,4.970484952
4353,6.430105665
4354,0
4355,0
4356,1.240504098
4357,0.62898216
4358,0
4359,0
4360,0
4361,0.594165203
4362,0
4363,1.201638994
4364,0
4365,0
4366,0
4367,0
4368,0
4369,0.275722022
4370,3.743986681
4371,0
4372,0
4373,2.790962686
4374,5.39238436
4375,0
4376,1.137040642
4377,4.048765336
4378,0
4379,0
4380,6.760151243
4381,0
4382,0.393303178
4383,0
4384,0.880760046
4385,0
4386,0.254356206
4387,0
4388,0.564438261
4389,0
4390,0
4391,0.422449252
4392,0
4393,0
4394,0
4395,4.690879016
4396,5.078484902
4397,0
4398,0
4399,0.975094692
4400,0
4401,0
4402,0.178341936
4403,0
4404,0
4405,0
4406,1.119607719
4407,4.855086338
4408,4.691304232
4409,0
4410,4.906502224
4411,0
4412,0
4413,5.505347667
4414,3.531648703
4415,0
4416,0
4417,1.093482811
4418,0
4419,1.290269119
4420,0.521990469
4421,0
4422,0
4423,4.399527165
4424,0
4425,0
4426,0
4427,4.533342208
4428,0
4429,4.579443341
4430,0
4431,0
4432,3.048998959
4433,0
4434,0
4435,0
4436,0.625182797
4437,0.885625039
4438,0
4439,4.441995385
4440,0
4441,0
4442,0.389213755
4443,0
4444,0
4445,0
4446,0
4447,6.403000467
4448,0
4449,0
4450,0
4451,0
4452,0
4453,0
4454,0
4455,1.71449392
4456,4.300731635
4457,0
4458,0.399216733
4459,5.333755846
4460,0
4461,0.452277795
4462,0
4463,0
4464,0
4465,0
4466,0
4467,1.731743008
4468,0
4469,0
4470,0
4471,0
4472,0
4473,6.064772651
4474,0
4475,0
4476,0
4477,0
4478,4.385344123
4479,4.038655
4480,0
4481,0
4482,0
4483,0
4484,0
4485,0.839406193
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0.83735136
4492,0
4493,0
4494,0
4495,0
4496,4.942719873
4497,0
4498,0.618694597
4499,0.86421219
4500,4.565636091
4501,0
4502,5.740500343
4503,0
4504,0
4505,0
4506,0
4507,4.178791756
4508,3.518738511
4509,0.361922433
4510,1.266587732
4511,0.599957388
4512,0
4513,4.522411683
4514,3.466765333
4515,0
4516,0.968086166
4517,0
4518,0
4519,1.225873592
4520,0
4521,0.940610617
4522,0
4523,0
4524,3.927237131
4525,0
4526,0
4527,0
4528,0.430160638
4529,0
4530,5.724966377
4531,4.794744474
4532,0
4533,0
4534,0
4535,0.548901213
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0.862787271
4543,0
4544,0
4545,0
4546,5.205613535
4547,0
4548,5.289532236
4549,0
4550,0
4551,2.283528666
4552,5.40903372
4553,0
4554,4.895686481
4555,4.658127053
4556,0.977573677
4557,1.035679981
4558,5.48733021
4559,5.627942819
4560,0
4561,0
4562,0
4563,0
4564,0
4565,1.629195231
4566,4.524489489
4567,0
4568,0
4569,0
4570,0
4571,0
4572,0.713827829
4573,0
4574,1.293997768
4575,5.808771963
4576,0
4577,0
4578,0
4579,0
4580,5.736906062
4581,0.698882076
4582,0
4583,6.445214265
4584,0.580180823
4585,0
4586,0
4587,0.182789301
4588,0
4589,0
4590,0
4591,0
4592,0.742451348
4593,1.005793716
4594,0.529745735
4595,5.506661722
4596,4.087125971
4597,0
4598,4.277955988
4599,0
4600,0
4601,1.673867003
4602,0
4603,3.011042334
4604,4.751825375
4605,4.587654901
4606,0.708451465
4607,0
4608,0
4609,4.743033786
4610,0
4611,4.338052726
4612,4.162748166
4613,0
4614,0
4615,0
4616,0
4617,0.663571884
4618,1.431231791
4619,3.852335055
4620,0
4621,0.521587076
4622,2.92940647
4623,0.151856652
4624,5.480707701
4625,4.49966548
4626,0
4627,0
4628,0
4629,0
4630,0
4631,1.89996797
4632,2.604848668
4633,0
4634,0
4635,3.025957459
4636,3.926213348
4637,4.788611346
4638,3.904867603
4639,0
4640,0
4641,4.562730717
4642,0
4643,0.20704888
4644,0
4645,0
4646,0
4647,4.41264177
4648,4.578178652
4649,4.004709778
4650,0
4651,0
4652,0
4653,4.710500923
4654,0
4655,0
4656,1.619716949
4657,0
4658,0.894051453
4659,0
4660,0
4661,1.050980535
4662,0
4663,4.110393911
4664,0
4665,0
4666,0.303786439
4667,5.767581259
4668,1.065753857
4669,5.498913199
4670,1.119982002
4671,0
4672,0.352915033
4673,0
4674,0.736322816
4675,0
4676,0
4677,5.95625446
4678,0
4679,0
4680,0
4681,1.4131493
4682,0
4683,2.10116495
4684,4.497550792
4685,0
4686,4.200597171
4687,0
4688,1.457532105
4689,0
4690,0
4691,0
4692,0
4693,0
4694,0
4695,0
4696,0
4697,0
4698,1.573175028
4699,0
4700,0
4701,4.364549679
4702,5.141605754
4703,0
4704,3.614291399
4705,0
4706,0
4707,0
4708,0
4709,0
4710,0
4711,0.660158795
4712,4.475444163
4713,2.786071543
4714,0
4715,0
4716,0
4717,0
4718,0
4719,0.225821069
4720,0
4721,0.162322889
4722,0
4723,0
4724,0
4725,4.884703123
4726,0
4727,4.03742395
4728,0
4729,0
4730,6.003691625
4731,0
4732,0
4733,0.142868156
4734,4.944949066
4735,0
4736,0
4737,5.934151633
4738,0.619476426
4739,0.423021259
4740,0
4741,0
4742,0
4743,0
4744,5.832434842
4745,0
4746,0
4747,0
4748,5.363778162
4749,3.988741302
4750,0
4751,0
4752,0.52344835
4753,3.76492763
4754,0
4755,0
4756,0.540836794
4757,0
4758,4.071974554
4759,0
4760,3.372319886
4761,2.328321014
4762,0
4763,0
4764,4.584396245
4765,0
4766,1.21864211
4767,0.667584601
4768,0
4769,0
4770,3.64563232
4771,3.264451926
4772,0.602190365
4773,0
4774,5.204902731
4775,0.9108375
4776,0
4777,0.39901439
4778,1.135765312
4779,0
4780,0
4781,0
4782,0
4783,3.660158731
4784,0
4785,0
4786,0
4787,0
4788,0.928406032
4789,0
4790,1.828505652
4791,0
4792,0.617493251
4793,0
4794,0
4795,0
4796,0
4797,5.154626568
4798,4.891374605
4799,1.012066041
4800,0.883323242
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0
4808,0
4809,5.059242132
4810,0
4811,0
4812,0
4813,0
4814,0
4815,0
4816,0
4817,0
4818,0.447621476
4819,0
4820,0
4821,0
4822,0
4823,1.418113814
4824,0
4825,0
4826,0.905931188
4827,0
4828,0
4829,0
4830,4.376942264
4831,0
4832,1.632304746
4833,0
4834,0
4835,0
4836,3.452914134
4837,0
4838,0.656232237
4839,0
4840,0
4841,0
4842,0
4843,1.002407755
4844,0
4845,0
4846,0
4847,0.620200522
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,0
4860,0
4861,4.992211746
4862,4.410379703
4863,0
4864,0
4865,0
4866,1.644707538
4867,0
4868,0
4869,0.736945684
4870,1.550880115
4871,0
4872,0.789132929
4873,3.589614912
4874,0
4875,0
4876,4.323326818
4877,0.715964061
4878,0
4879,0
4880,0.281267146
4881,4.025975249
4882,0
4883,0
4884,1.100496519
4885,0
4886,0
4887,0.711116576
4888,0.732852134
4889,0
4890,0
4891,0
4892,6.052491504
4893,3.621581748
4894,0
4895,0.907525765
4896,4.25520733
4897,0.290101864
4898,0
4899,0
4900,0
4901,0
4902,4.18890613
4903,0
4904,0
4905,5.034211434
4906,0
4907,3.758693526
4908,4.50664716
4909,1.108025115
4910,6.613279046
4911,0
4912,0
4913,0.419290661
4914,0
4915,0
4916,4.346063734
4917,0
4918,0.301866955
4919,0
4920,0
4921,0
4922,0
4923,3.9693147
4924,5.430254901
4925,4.302966071
4926,4.319647489
4927,0
4928,5.459089289
4929,1.541596271
4930,0.673224267
4931,0.806885581
4932,0.426808644
4933,0.858044114
4934,0
4935,0
4936,0
4937,0
4938,1.065340925
4939,0
4940,0
4941,0
4942,0
4943,0
4944,5.323031655
4945,0
4946,4.121994256
4947,3.871735527
4948,0
4949,0
4950,0
4951,0
4952,0
4953,0
4954,0
4955,5.702784699
4956,0.647903071
4957,5.171122673
4958,0
4959,0
4960,0
4961,0
4962,0
4963,0
4964,5.895319778
4965,0
4966,4.249476069
4967,0
4968,0
4969,0
4970,2.075007816
4971,0.332981499
4972,0
4973,5.531008758
4974,0
4975,0
4976,0
4977,0
4978,1.224772842
4979,0
4980,0
4981,4.60493607
4982,0.493864695
4983,0
4984,0
4985,2.504129792
4986,0.980914983
4987,0
4988,0
4989,5.204090436
4990,4.134382721
4991,0.728681214
4992,0.310891108
4993,4.134325613
4994,4.376250415
4995,0
4996,4.200873932
4997,0
4998,0
4999,0.227603607
5000,1.055666639
5001,3.458375589
5002,0
5003,0
5004,5.204009554
5005,1.147525337
5006,5.4325413
5007,0
5008,4.47210722
5009,0
5010,6.084604359
5011,0
5012,0
5013,5.015636764
5014,5.070078912
5015,0.735985108
5016,0
5017,0
5018,5.093705394
5019,1.13762351
5020,1.132674098
5021,3.545711107
5022,0
5023,5.556848024
5024,2.606433388
5025,0
5026,0.560235581
5027,0.606686053
5028,4.780814256
5029,0
5030,0
5031,1.049445922
5032,0
5033,1.978737757
5034,0.329187337
5035,0.442835015
5036,0.316010727
5037,0
5038,0
5039,4.446555309
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0.790050947
5046,4.056677032
5047,0
5048,0
5049,0.148303844
5050,0
5051,5.63617439
5052,3.619134303
5053,0
5054,0
5055,0.626302505
5056,4.121052795
5057,0
5058,4.636056653
5059,0
5060,0
5061,3.867072728
5062,1.205503063
5063,4.840259024
5064,0
5065,0.749683323
5066,1.108928027
5067,0
5068,0
5069,0.381185919
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,3.485144315
5078,0
5079,4.131604064
5080,0
5081,0
5082,0
5083,5.565470022
5084,3.702144678
5085,0
5086,5.438647343
5087,0.598219664
5088,0.987570345
5089,0
5090,0
5091,0
5092,3.535779
5093,0
5094,0
5095,0
5096,5.820205608
5097,0
5098,3.899481495
5099,0
5100,0
5101,0.794987906
5102,5.68342495
5103,0
5104,0
5105,0
5106,0
5107,0
5108,0.231570636
5109,0
5110,0
5111,0
5112,0.258003129
5113,0.573464321
5114,0
5115,0
5116,1.306520269
5117,0
5118,0
5119,0
5120,0.579998168
5121,5.713526209
5122,2.296577704
5123,0
5124,4.242614986
5125,0
5126,1.005249953
5127,0
5128,0
5129,4.340937026
5130,6.443444566
5131,0
5132,0
5133,0
5134,0.215492441
5135,0
5136,0
5137,0
5138,0
5139,0
5140,5.726151205
5141,0
5142,0.541696231
5143,0
5144,0
5145,4.861323859
5146,0
5147,0
5148,0.44885902
5149,0
5150,0
5151,0
5152,0
5153,5.752279587
5154,0
5155,0.984485691
5156,0
5157,0
5158,0
5159,0
5160,5.083033841
5161,3.948969074
5162,0
5163,0.715627409
5164,0
5165,0.749232646
5166,1.246275129
5167,1.671138257
5168,0
5169,0
5170,0
5171,5.186299321
5172,4.554777659
5173,0
5174,4.427630059
5175,0.42600216
5176,0
5177,0
5178,0
5179,4.664922174
5180,0
5181,0
5182,0
5183,0
5184,5.68086032
5185,0
5186,1.783675928
5187,0
5188,0
5189,0
5190,0
5191,0
5192,5.010144818
5193,0
5194,0.679731194
5195,0
5196,0
5197,0
5198,0
5199,0.661300031
5200,2.978561512
5201,3.846676924
5202,0
5203,0
5204,0
5205,5.676704263
5206,0
5207,1.29729037
5208,0
5209,0
5210,0
5211,0
5212,0
5213,2.774426385
5214,4.904562637
5215,0.39527625
5216,0.536736838
5217,0
5218,0
5219,0.629887532
5220,1.064013705
5221,0
5222,0
5223,0
5224,0.509859678
5225,4.213771486
5226,0
5227,0
5228,0
5229,0
5230,0.858003548
5231,0.924486502
5232,4.846333951
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,4.812721558
5240,3.882651225
5241,5.384091893
5242,4.92576892
5243,5.10286625
5244,0
5245,0
5246,3.342206981
5247,0
5248,0.555800538
5249,0
5250,0
5251,4.408416726
5252,0
5253,0
5254,0
5255,0.326585843
5256,0
5257,1.498688907
5258,0
5259,0.708736402
5260,0
5261,5.263674892
5262,0
5263,0
5264,0
5265,0
5266,0
5267,0
5268,1.561438141
5269,0
5270,0
5271,0
5272,0
5273,0
5274,4.865166039
5275,0
5276,0
5277,0
5278,0
5279,4.950988127
5280,6.367741548
5281,5.30751743
5282,5.289454795
5283,1.072409102
5284,0
5285,0
5286,0
5287,0
5288,0
5289,1.0091612
5290,5.172563795
5291,4.292957091
5292,0
5293,0.458958002
5294,1.226176677
5295,0
5296,0
5297,0
5298,0
5299,0
5300,0
5301,0
5302,0
5303,0
5304,1.558161143
5305,1.253947611
5306,0
5307,5.617100582
5308,0
5309,0
5310,0
5311,2.648639133
5312,4.74490604
5313,0.465870251
5314,1.304133914
5315,4.236741879
5316,0
5317,0
5318,0
5319,4.563694452
5320,0
5321,0
5322,0.817662796
5323,3.112617072
5324,0
5325,0
5326,0
5327,1.674186263
5328,0.571138826
5329,0.668558079
5330,4.8954455
5331,0
5332,0
5333,0
5334,5.142764191
5335,4.916861088
5336,1.325181589
5337,1.028040832
5338,5.252289868
5339,1.366454085
5340,4.184635396
5341,0.574882768
5342,3.263412903
5343,0
5344,1.753799406
5345,0
5346,0
5347,0
5348,0
5349,0.468879913
5350,0
5351,0
5352,0
5353,0
5354,5.448471792
5355,3.605769343
5356,1.281066638
5357,4.01399527
5358,0
5359,4.627986491
5360,0
5361,5.805533468
5362,0
5363,0
5364,0
5365,0
5366,0
5367,1.648747611
5368,0
5369,0
5370,0
5371,4.166860882
5372,4.049029173
5373,3.81504475
5374,0
5375,0
5376,0
5377,0
5378,3.600354799
5379,0
5380,0
5381,4.682990124
5382,1.629886089
5383,0
5384,0
5385,0.35323627
5386,0.407873439
5387,5.106790539
5388,0
5389,0
5390,0
5391,0.779928337
5392,5.013350456
5393,0
5394,0
5395,1.943242552
5396,0.69766124
5397,0.47557366
5398,0
5399,5.418242846
5400,0
5401,5.271507611
5402,0
5403,1.826336353
5404,4.407764737
5405,0
5406,4.669129637
5407,0
5408,0
5409,0
5410,0
5411,0
5412,0.141886841
5413,0
5414,0
5415,0
5416,0.927265754
5417,5.23521919
5418,0
5419,0
5420,0
5421,3.718131129
5422,0
5423,0
5424,0
5425,3.600846268
5426,0.711746629
5427,0
5428,0
5429,0
5430,1.361714532
5431,0
5432,3.998582713
5433,0
5434,4.714246546
5435,0
5436,0
5437,4.842918253
5438,0
5439,5.432727046
5440,1.118925221
5441,0.25907196
5442,0.426416539
5443,5.019221423
5444,0
5445,4.189493333
5446,1.587129482
5447,5.593654257
5448,0
5449,0.71318868
5450,0
5451,0
5452,6.099662882
5453,5.409771023
5454,0
5455,0
5456,0
5457,2.161970693
5458,0
5459,0
5460,0
5461,0.401564628
5462,4.975641323
5463,0.538933763
5464,0
5465,0
5466,5.865444959
5467,0.550133058
5468,5.078786645
5469,0
5470,0
5471,3.306600794
5472,0
5473,3.713388976
5474,0
5475,6.082254116
5476,0.89976279
5477,0
5478,0
5479,0.380376943
5480,0
5481,0
5482,1.808190374
5483,0
5484,5.292432427
5485,0
5486,0
5487,0
5488,5.314457871
5489,1.038458168
5490,0
5491,0
5492,0
5493,0
5494,0
5495,3.645371189
5496,0
5497,0
5498,0
5499,0.417726193
5500,0
5501,0
5502,0
5503,0
5504,0
5505,3.822969628
5506,0
5507,0
5508,4.267209629
5509,0
5510,1.124928424
5511,0
5512,0
5513,0
5514,0
5515,0
5516,0
5517,0
5518,3.743385216
5519,0
5520,1.129173918
5521,4.169903878
5522,0
5523,4.982882958
5524,0
5525,0.747933406
5526,0
5527,1.529512469
5528,0
5529,0.552367775
5530,0
5531,3.185872059
5532,0
5533,0.158830444
5534,4.890300966
5535,0.424161987
5536,0.615575666
5537,0
5538,3.849770852
5539,0
5540,0
5541,0
5542,0
5543,4.529145563
5544,0
5545,0
5546,4.899702002
5547,1.490236908
5548,0
5549,5.484689734
5550,0
5551,0
5552,0
5553,5.60696227
5554,0
5555,1.521171692
5556,0.392267628
5557,0
5558,4.374781779
5559,0
5560,0
5561,0
5562,0
5563,0
5564,0.302624245
5565,0.431928677
5566,0
5567,0
5568,0
5569,5.092363315
5570,0.760657705
5571,0
5572,0
5573,0
5574,0
5575,0.756256753
5576,0
5577,0.966279627
5578,0
5579,0
5580,0
5581,0
5582,0
5583,0
5584,0
5585,0.492046983
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,0
5593,1.749027256
5594,4.275265991
5595,1.133195497
5596,5.139054577
5597,5.422082198
5598,0
5599,0
5600,0
5601,0.677479817
5602,0.439382976
5603,0
5604,0.562655535
5605,0
5606,0
5607,0
5608,0
5609,0
5610,0
5611,0
5612,5.583322806
5613,0
5614,0.656872937
5615,0.573476331
5616,6.356227792
5617,0
5618,6.656254929
5619,0.672907259
5620,4.951871708
5621,0.207048464
5622,0
5623,0.721795868
5624,0
5625,0
5626,0.208941519
5627,3.959421573
5628,0
5629,0
5630,1.601317417
5631,0.399277482
5632,3.67628023
5633,0
5634,0
5635,0.914436074
5636,5.094342999
5637,0
5638,4.699828559
5639,4.016445095
5640,0
5641,1.198126516
5642,0
5643,0.58488702
5644,0
5645,0
5646,0
5647,0
5648,0
5649,0
5650,5.728106302
5651,0
5652,5.215171917
5653,0
5654,0
5655,0
5656,0
5657,0
5658,1.187123371
5659,0.524301655
5660,0
5661,4.746167652
5662,5.3844967
5663,0.48826837
5664,0
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0.596365328
5671,2.58812258
5672,0
5673,0
5674,0
5675,0.554799451
5676,0
5677,0
5678,0
5679,0
5680,0
5681,5.340786309
5682,0
5683,0
5684,6.855302088
5685,0
5686,1.185035679
5687,0.375958492
5688,0
5689,0
5690,0
5691,0
5692,4.688906179
5693,0
5694,1.657506944
5695,0
5696,0
5697,0
5698,0
5699,0
5700,0
5701,0
5702,0
5703,0
5704,2.181888199
5705,0
5706,5.947767537
5707,4.222627651
5708,0
5709,3.886769698
5710,0
5711,4.681311958
5712,0
5713,5.759981104
5714,0
5715,0.362705589
5716,0
5717,4.246841936
5718,0.513063114
5719,0.481621594
5720,0.236190557
5721,5.52612642
5722,0
5723,0
5724,0
5725,5.6638592
5726,0
5727,0
5728,0.704532706
5729,0
5730,3.212231502
5731,0
5732,0
5733,0
5734,4.205177713
5735,4.802642791
5736,0
5737,0.478351128
5738,0
5739,0
5740,0
5741,4.633365777
5742,0
5743,0.895934267
5744,0
5745,0
5746,1.911368386
5747,4.837462696
5748,0
5749,6.179797616
5750,0
5751,0
5752,0
5753,5.224497599
5754,3.836178015
5755,0
5756,5.45930558
5757,0
5758,0
5759,0.476334969
5760,0
5761,5.955355272
5762,4.014456084
5763,1.177985734
5764,0
5765,0
5766,0
5767,0.814780766
5768,0
5769,0
5770,1.631151684
5771,0
5772,1.367707252
5773,0
5774,5.933812162
5775,0
5776,0
5777,0
5778,5.430834571
5779,0
5780,5.519134762
5781,0
5782,0
5783,0.30745561
5784,0
5785,4.02207999
5786,0
5787,0
5788,3.327382281
5789,0
5790,0
5791,0
5792,0
5793,5.758373753
5794,0.693408626
5795,0
5796,0
5797,0
5798,0.895297686
5799,0
5800,0
5801,0
5802,0
5803,0
5804,0
5805,0
5806,0
5807,0
5808,0
5809,4.267022508
5810,0
5811,0
5812,0
5813,5.39221901
5814,0
5815,5.606832272
5816,0
5817,0
5818,5.024666287
5819,0
5820,2.893574999
5821,0
5822,0
5823,5.802433072
5824,0
5825,0
5826,0.674639911
5827,0
5828,2.261106254
5829,0
5830,0
5831,1.872336615
5832,0
5833,0
5834,0
5835,4.319521854
5836,0
5837,0
5838,0
5839,0
5840,1.560816432
5841,3.245315082
5842,0
5843,0
5844,0
5845,0.64898691
5846,0
5847,0
5848,0
5849,0
5850,0
5851,0
5852,0
5853,0
5854,5.00794007
5855,0
5856,1.692568736
5857,0.380693622
5858,0
5859,0
5860,0
5861,5.807263497
5862,4.383132415
5863,0
5864,0
5865,0.883609238
5866,5.131216541
5867,0
5868,0
5869,0
5870,0
5871,4.266905117
5872,0
5873,0
5874,4.507607665
5875,0
5876,0
5877,0.932185035
5878,5.676679359
5879,0
5880,0
5881,0.444279025
5882,0
5883,0
5884,0.233621718
5885,0
5886,0.153556842
5887,0
5888,0
5889,0
5890,4.208690871
5891,0.956867631
5892,0
5893,0
5894,0
5895,1.005743625
5896,0
5897,0
5898,1.490147491
5899,0
5900,0
5901,3.823197365
5902,0.569902361
5903,5.176500965
5904,0.806335482
5905,4.338518973
5906,0
5907,0
5908,0
5909,1.333313915
5910,0.791830215
5911,0
5912,0
5913,0
5914,0.445917278
5915,0.902226809
5916,0
5917,0
5918,1.905329825
5919,0
5920,0.289646714
5921,0
5922,0
5923,0
5924,0.134369341
5925,0
5926,0
5927,5.390740513
5928,0
5929,0.230156241
5930,5.325928623
5931,0
5932,0
5933,0
5934,0
5935,0
5936,1.056002263
5937,0
5938,0
5939,0
5940,3.816238569
5941,4.53030901
5942,1.060072481
5943,0
5944,0
5945,0
5946,4.19534466
5947,0.583580109
5948,0
5949,0
5950,0
5951,0
5952,0.285583679
5953,4.843267187
5954,0
5955,0
5956,6.005619391
5957,0.833388607
5958,5.708738497
5959,0
5960,3.395369792
5961,5.592818838
5962,0
5963,0
5964,4.878227147
5965,4.779303977
5966,4.08494997
5967,0
5968,1.158052526
5969,4.120080423
5970,5.868282967
5971,0
5972,0
5973,5.024775832
5974,0
5975,0
5976,0
5977,0
5978,0.469085777
5979,0
5980,0
5981,0
5982,0
5983,0
5984,0
5985,0
5986,0
5987,0
5988,5.824980702
5989,0
5990,0.728900823
5991,0
5992,0
5993,3.651256011
5994,0
5995,0.886701785
5996,5.266196897
5997,2.529447169
5998,0
5999,0
6000,0
6001,0
6002,3.989806207
6003,0
6004,0
6005,0
6006,0
6007,0
6008,0
6009,0
6010,4.787634087
6011,4.692937192
6012,0.200038381
6013,0.310554558
6014,0
6015,4.55197649
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6022,1.014673138
6023,0
6024,0
6025,0.890015095
6026,0.501005232
6027,0.292614854
6028,0.573488474
6029,0.665635213
6030,3.073830151
6031,0
6032,0
6033,5.004205331
6034,0
6035,5.159956811
6036,0
6037,0
6038,0
6039,3.947336706
6040,1.822026705
6041,0
6042,0
6043,1.305999935
6044,0
6045,4.487382279
6046,0
6047,0
6048,5.600739016
6049,0
6050,0
6051,0.515600494
6052,0
6053,0
6054,0
6055,0
6056,1.151546861
6057,0
6058,0
6059,0.283348213
6060,4.918778627
6061,0
6062,0.752622746
6063,0
6064,0
6065,4.324733615
6066,5.153394847
6067,0
6068,6.132365308
6069,0
6070,0
6071,0
6072,0
6073,5.000995989
6074,5.83242079
6075,0
6076,0
6077,0
6078,0.491048222
6079,0
6080,1.152190613
6081,0
6082,0
6083,3.71559114
6084,0
6085,0
6086,0
6087,0
6088,0
6089,1.135124904
6090,0
6091,0
6092,0.904304806
6093,0
6094,0
6095,0
6096,0
6097,3.089268319
6098,0
6099,0
6100,4.973197245
6101,3.805084521
6102,0
6103,5.895280083
6104,0.389988919
6105,5.313908022
6106,0
6107,0
6108,0
6109,0
6110,0
6111,4.126441921
6112,0
6113,0.928310097
6114,0
6115,4.838772746
6116,0
6117,0
6118,0
6119,0.982863261
6120,0
6121,1.012761883
6122,1.485514988
6123,5.107828449
6124,0
6125,4.544480492
6126,6.576673064
6127,0
6128,0
6129,0
6130,0
6131,0
6132,1.634722417
6133,4.721169818
6134,1.055697004
6135,0
6136,0
6137,5.599306567
6138,0
6139,0
6140,5.49467447
6141,4.246187202
6142,0.739090358
6143,0.327741468
6144,0
6145,4.990883684
6146,0
6147,5.522808435
6148,0
6149,0
6150,0
6151,0
6152,0
6153,0
6154,0
6155,0
6156,0
6157,3.327395918
6158,6.069707354
6159,0
6160,0
6161,5.872575052
6162,0
6163,0
6164,0.683311525
6165,0
6166,0
6167,0
6168,5.673985243
6169,5.745830597
6170,0
6171,5.31139443
6172,4.821728987
6173,0.907503314
6174,0
6175,0
6176,0.73936143
6177,0.423169289
6178,4.622280394
6179,5.22781873
6180,5.546298356
6181,0
6182,4.779701889
6183,0
6184,0
6185,0
6186,2.980648134
6187,0
6188,1.3030842
6189,0
6190,0.693950676
6191,6.488546987
6192,0.840013792
6193,4.890319466
6194,3.970911693
6195,0
6196,0.751664654
6197,0.707025747
6198,0
6199,0
6200,3.515624552
6201,0
6202,0
6203,4.319119506
6204,0.905687382
6205,0
6206,0
6207,1.05925355
6208,0
6209,0.637389288
6210,5.766309328
6211,0.601730658
6212,0
6213,6.083745538
6214,0
6215,4.89832714
6216,0
6217,0
6218,0
6219,0
6220,0
6221,0
6222,0.524512941
6223,0
6224,0
6225,5.299702311
6226,0
6227,0
6228,0
6229,0.622119362
6230,0
6231,1.380775588
6232,3.977510436
6233,0.817396378
6234,0
6235,0
6236,5.444639466
6237,1.267503815
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0.41417651
6247,0
6248,0
6249,5.60061907
6250,0.293559113
6251,0
6252,0
6253,0
6254,0
6255,0
6256,0
6257,0
6258,5.236279885
6259,0
6260,0.879936655
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,3.344408851
6268,0
6269,0
6270,0
6271,0
6272,1.260441227
6273,3.484822269
6274,0
6275,0
6276,0
6277,0
6278,4.441022708
6279,4.050900608
6280,4.943639153
6281,2.989921017
6282,0
6283,0
6284,0.753079192
6285,0
6286,0
6287,0.869202999
6288,0.599091742
6289,0
6290,0
6291,0.523990989
6292,0
6293,0
6294,2.508959112
6295,0
6296,0
6297,0
6298,1.709151623
6299,0
6300,4.530716669
6301,0
6302,3.490290809
6303,3.796059861
6304,0
6305,0
6306,4.940372717
6307,0
6308,0
6309,0
6310,0
6311,0
6312,0
6313,0
6314,1.824986433
6315,0.83824073
6316,0
6317,2.326322279
6318,0
6319,0
6320,1.357278805
6321,4.338577474
6322,0
6323,0
6324,4.181550505
6325,0
6326,1.034624854
6327,0
6328,0
6329,0
6330,0
6331,0
6332,5.646514671
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0.360120677
6342,0
6343,0
6344,0
6345,0.479947463
6346,0
6347,0
6348,1.125961413
6349,0
6350,0
6351,0.370489027
6352,0
6353,4.575330458
6354,5.63938338
