uid,score
20937,0
37262,0
11347,0
77750,0
30947,4.53559991
49077,0
42015,0
43013,0
80982,0
70363,0
48633,4.536061671
79672,0
68914,0
51291,0
18322,5.620617724
44066,0
32375,0
28693,0
22915,0
25172,0
40249,5.738073601
45626,0
55982,0
76304,0
1987,0
48469,0
64888,0
50098,0
23261,0
12264,4.231764381
40310,0
73267,0
1869,6.075585184
1439,0
4323,0
74328,6.283257769
48482,0
61911,0
20423,0
3975,0
75807,0
60659,0
17725,0
35065,0
42197,0
63397,0
13839,0
52391,0
35915,0
45277,0
81920,0
63185,6.154611975
38162,0
59309,0
79632,0
17729,0
53712,0
40884,0
52451,0
4620,0
25305,0
68185,5.765888524
82572,0
15861,0
65659,0
7789,5.612954207
51157,0
80975,0
66903,5.747011633
46729,5.389581542
53935,0
2766,0
3886,0
13646,0
15795,0
15566,0
18334,0
45512,0
27305,0
64645,0
41797,5.489018091
33072,0
3106,0
82397,0
85895,6.397663757
47537,0
28879,0
57380,5.681217351
56088,0
7950,0
5673,0
58181,5.157799754
34760,0
57061,0
17350,0
41836,0
31223,0
64196,0
29197,4.712812307
12913,0
56607,0
14407,0
76847,0
10600,4.784239395
36304,0
580,0
26101,0
78058,4.026435676
26507,4.601251803
70337,0
2427,0
72646,0
1478,5.173135799
87969,5.618638631
56170,0
4999,0
37171,0
42863,0
15599,5.369265839
77899,0
86580,0
17041,5.06793329
56913,0
6400,6.004126216
51724,0
39206,0
62721,0
61909,0
27508,0
25891,3.840284511
87341,0
83973,4.656398873
53076,0
70340,6.649890147
32507,0
18573,0
28230,0
69580,4.634368825
64527,4.443896556
25438,0
89293,5.293147194
70537,0
22739,0
26152,0
31051,0
912,5.987958706
24165,5.597695881
61749,0
60433,5.266415874
28992,0
30508,0
876,0
2977,0
48549,0
14404,0
66625,0
81836,5.837617698
7840,0
79021,0
17274,6.457280196
18498,0
64927,0
33576,0
47506,6.520724741
83090,0
39963,6.348436559
59386,0
42408,0
42895,0
73420,0
20630,5.719329678
12477,5.236107132
85601,0
35864,0
21492,0
54363,0
37323,0
56186,0
81072,0
34132,0
23055,5.6511765
29182,0
86993,0
38631,0
16671,0
41104,0
46829,0
20266,0
83529,5.222087101
20154,0
11265,0
40367,0
2477,5.83335791
39748,0
80558,6.170301849
80579,0
72098,0
38236,0
17221,0
37031,0
79528,0
28233,0
19800,0
67405,0
89724,5.265765617
21192,0
20501,0
60536,0
12545,0
48228,0
32005,0
80192,0
9372,0
15180,0
46368,0
15130,1.937848858
19972,0
68750,0
30329,0
33822,0
72320,6.502985582
80179,5.576221432
25128,0
38014,0
21510,0
34962,0
48196,5.509829282
64906,0
88880,0
61678,0
31153,5.483288528
47376,0
5517,0
67272,0
12710,0.005903771
74619,0
66945,0
16041,0
59800,0
89754,0
39707,0
88238,4.767796953
25559,0
71070,0
37957,5.710929416
4150,0
23999,0
39438,6.425340861
49705,0
38062,6.202940537
13331,0
40131,0
65220,2.047249343
9811,0
18900,0
31222,0
56104,0
64634,6.049188701
15111,0
29504,0
45321,0
77972,0
48973,5.573033126
75995,0
63379,5.601250811
70090,0
46132,0
68975,0
40649,6.349016474
48839,0
27914,0
53658,0
81786,5.695680445
82878,0
11304,0
5752,0
6884,0
72442,0
34365,0
47655,0
21022,0
48432,0
90143,0
72065,0
38608,0
28746,0
13352,5.362832605
30048,0
83778,6.30488566
38659,6.020064574
11998,0
56729,0
5528,0
51160,0
30679,0
30586,0
62274,0
68708,5.80165998
56369,0
50054,0
70158,0
25002,0
46359,0
36138,0
20679,0
81729,6.385368346
79471,0
47992,0
40189,0
45455,0
52301,0
54378,0
23883,0
74190,6.186425463
90769,0
70178,0
82064,0
34684,0
43191,0
42999,0
40775,0
90120,0
36425,0
1129,0
71022,6.078751134
76279,5.697843376
76770,4.676632796
62619,0
80773,0
37590,0
64081,0
25490,0
77598,0
90753,0
23415,5.652835819
19549,0
83951,0
51603,0
11129,0
84843,0
27429,0
25070,0
80417,5.664280168
34606,0
89979,0
57203,0
54050,0
68294,0
59213,0
51268,5.925458373
32681,0
15100,0
4479,5.063777433
83302,0
60750,6.570218708
37393,0
65305,5.525461135
75850,0
59054,2.090423851
30187,0
74568,6.123160377
29715,0
55271,0
59094,0
2714,0
82207,0
38634,0
84585,0
86256,0
17154,0
73182,5.204426361
62331,0
90348,0
35917,0
11101,4.949322149
75841,0
69356,0
31073,6.114495866
52267,0
84156,0
8650,0
34753,0.00675677
4341,0
84249,0
27188,4.954050035
56252,0
45652,0
2792,0
52539,0
70967,0
16440,6.154067112
68080,0
74817,0
61504,0
9902,0
18870,0
4852,0
77311,0
56397,0
90468,0
34576,0
35929,0
70649,0
7627,0
61484,0
89560,0
36231,5.315417476
11492,0
34300,0
23020,0
22553,0
4034,0
18209,0
48815,0
83177,0
79266,0
61603,0.004828243
51358,5.69475802
28114,0
30657,0
41353,0
71875,5.447348592
20104,0
34464,4.675992514
15302,6.030619484
10522,0
65446,0
90247,0
47263,0
42002,0
51038,0
54135,0
62103,0
38917,0
57532,0
71506,0
22887,6.073694631
80136,0
86349,0
38609,0
28357,0
28770,0
78126,0
87699,0
57446,0
52821,0
58365,4.944736608
3959,0
18614,0
44477,0
48458,0
46661,0
9882,0
53350,0
82338,0
80555,0
16308,0
5674,0
49735,0
89027,5.349691283
69115,0
15632,0
74711,5.95634671
46911,0
35043,0
64967,0
67017,0
30288,0
20611,5.989700173
31097,0
9046,5.91070993
16310,0
66778,4.333825273
7787,0
27332,0
18884,0
16822,0
27741,0
43331,5.280195556
81434,0
85715,0
32744,0
74978,0
32596,0
38700,0
67389,0
86259,0
54753,0
51250,5.149295969
15743,0
53741,0
69884,0
83993,0
50372,0
70145,0
61632,0
17454,6.158955907
87573,0
43550,6.291723823
41285,0
69348,0
11632,0
54428,0
42844,0
13837,0
13931,0
57207,0
56941,0.007565551
36786,0
14922,0
63821,0
83438,0
82544,0
75451,4.930299686
40174,0
21907,0
17241,6.262870542
46053,0
74221,0
22515,5.902076224
84683,5.796451196
69934,1.532071638
26090,5.292838585
10137,0
77482,0
6537,5.933926446
55287,3.950972189
40551,0
24095,0
75631,6.031224302
31791,0
85622,0
16454,5.773704314
52293,4.891033007
16805,0
44597,4.736392117
561,0
11731,6.036502644
90249,0
13565,0
81324,0
36013,0
81385,5.692665232
31268,0
29854,0
19297,0
75587,0
51288,6.195545813
45058,0
71754,5.67480865
294,0
50346,0
7685,6.069278453
52126,4.210404141
4028,0
53832,0
34404,0
73546,0
82986,0
23082,0
83941,0
75400,0
90885,0
47989,0
83921,0.007865068
40968,5.933674035
13134,5.696777801
28424,0
81022,0
20815,0
12633,6.298654751
72594,0
55369,0
27506,0
85285,0
2928,0
43581,0
50431,0
72817,0
3311,5.779932139
80167,0
67253,0
18125,0
8078,0
42442,0
81910,0
21823,6.073135006
76352,0
51780,0
326,0
15386,0
12281,0
34074,0
80086,0
31898,0
55355,0
55213,0
74324,0
41255,0
20364,0
23268,5.694164359
37524,0
82498,0
37402,0
45811,0
76590,0
61081,0
10178,0
80425,0
85886,0
24884,0
177,5.845624106
5120,0
38489,5.858700032
51010,0
55373,0
45825,0
56316,0
51703,0
52375,0
3989,0
74598,0
77680,0
26505,0
23990,0
65496,0
55134,0
53043,0
84333,0
25026,0
43656,0
69125,0
10221,0
54464,0
89687,0
41071,0
64842,0
10578,0
62545,5.966220132
87870,0
79371,0
29666,6.255374144
71381,0
79502,0
45853,6.576340415
90328,5.807543541
90689,0
71032,0
13069,5.146256832
62418,0
40824,0
8709,0
34888,0
54940,0
66348,0
62594,0
28822,0
22459,0
27869,0
81133,0
88093,0
38366,0
73891,0
82676,0
22336,0
1619,0
3433,5.695101874
58734,0
85856,0
24321,0
31194,4.650062701
38957,4.909552045
43646,0
41292,0
68974,0
53057,0
49693,0
31577,0
11052,5.486237861
63524,0
1905,0
46533,3.889603749
26461,5.219621775
45241,0
30239,5.609899567
3610,0
26856,0
28479,0
59258,5.300196052
29589,0
85011,0
39213,5.82554998
29993,0
20018,0
83814,0
35176,0
23,3.834570273
73186,0
7348,0
63279,0
88147,4.683009227
20936,0
26519,0
41049,0
68549,0
31355,6.146896419
54172,0
15420,0
87001,0
68515,0
60027,0
4501,0
41627,0
67500,0
44213,0
70937,0
84007,6.504362737
13217,0
68930,5.291998839
52205,6.727658524
58001,0
81960,0
2188,6.216248572
66540,0
34857,0
35111,0
7992,0
26244,0
27932,0
58241,0
16991,3.833169482
1195,5.504031277
87772,0
39895,0
3771,0
3648,0
56335,0
32752,0
81507,0
52597,0
22732,0
80611,0
54232,0
49842,0
2695,5.050672576
81907,6.034281854
34451,0
12320,0
14745,0
47362,5.520738455
88395,0
28775,6.205378783
68498,5.764988819
81835,0
27589,0
78660,0
52870,6.265730976
65741,0
60024,0
61502,0
16711,0
57642,0
12155,0
90309,0
75564,6.007071925
24166,0
56162,5.647107407
15350,0
64984,0
8821,0
42165,0
72041,0
74128,0
86304,0
53288,4.180088887
79478,3.847731159
85989,5.563464153
44871,0
74317,0
55765,0
7474,0
55208,0
70141,0
16272,5.868781068
76522,0
23750,0
73171,0
36816,4.151558176
16047,0
84074,5.523393658
44120,0
78440,0
1534,0
69311,0
82733,0
8654,0
53130,5.569650866
52868,0
88694,6.616222593
41909,0
63042,0
42395,6.332334891
59501,0
67522,0
87737,5.758515633
23384,6.011856549
56992,0
62182,4.279392589
2638,0
75251,0
52156,0
57174,0
16178,5.045628935
76750,0
20547,4.798066023
69470,0
80402,0
84391,0
87147,0
38764,5.996420975
31112,5.356519869
9218,0
51770,0
77648,0
7366,0
35575,0
76405,5.489696719
78975,0
63077,0
12675,0
35314,0
42067,0
2348,0
3642,0
50629,0
35765,0
51378,0
2965,5.890129301
42503,0
38762,0
6378,0
43860,0
16667,0
42572,0
1419,0
47648,0
8736,3.97611553
14020,6.055633623
14803,0
5439,5.911525614
33268,0
60879,0
1754,5.244917695
16019,0
22696,0
19030,5.579552483
32193,4.115391905
14854,5.923152015
25913,0
54481,0
9866,0
44116,0
17090,0
58896,5.636503667
56517,0
66883,0
55510,5.727607392
43148,0
61595,0
71075,0
34390,0
36994,0
31848,0
29914,6.044131734
67866,0
17632,0
63585,0
27226,0
4530,6.429722359
51372,0
81343,0
56614,0
53920,5.946757103
80709,0
24346,0
17412,0
54747,0
62041,5.300467041
84797,5.244427407
33449,0
16193,5.949001442
42371,0
55343,0
5817,0
10935,0
21008,0
35798,5.387104943
46993,0
25232,0
23787,0
6508,0
81934,4.946516998
60857,6.077786415
36461,4.660767551
25323,0
88197,0
15638,0.006441923
56780,0
37450,0
58764,5.357563582
39340,0
62426,0
30188,0
87791,0
37434,0
74392,0
18572,0
31575,0
16472,6.784658806
3604,0
86277,6.580112448
56275,0
1930,6.348558922
70429,0
35107,0
59019,5.109882188
49644,5.089672338
80056,0
86647,5.125964747
34983,0
56166,0
52755,0
39862,5.206567765
54955,0
12612,0
75938,0
90742,0
34008,0
82703,0
19688,0
53421,0
5067,0
84778,0
3950,0
84675,0
28507,5.501563184
76817,0
83748,0
72355,0
3814,0
614,0
21356,5.279024594
58305,0
65796,0
23148,0
1160,6.400315409
81988,0
3548,0
81457,0
72394,0
20665,0
46188,0
18091,0
82922,0
40023,0
9295,0
29612,0
72254,5.489328102
29276,0
84248,0
85582,0
65893,5.919895462
88217,5.562682017
32319,6.01012988
72887,5.888553272
15383,5.846028619
8309,0
29085,0
66576,0
45161,6.474967676
17551,0
18428,0
21806,0
77664,0
62324,0
8199,0
69372,0
22926,5.735640412
90007,0
13257,0
13515,5.504849626
19718,0
81358,6.520178726
86111,0
83252,0
75246,6.699778633
41086,0
48654,4.657947549
72740,0
48811,0
35409,0
73961,0
25813,0
88735,0
19288,0
3913,0
4993,4.468221127
44789,0
18667,4.892576549
20260,0
46388,0
35448,0
44650,5.778023057
47105,5.563695819
62471,5.729142967
50971,5.351376095
29029,0
26379,0
54473,4.246374763
39186,6.185067255
28916,0
20116,5.875993169
77642,6.356221642
8353,0
31699,0
10562,0
79750,0
10963,0
89922,0
22020,5.809253135
54273,0
66253,5.184422303
22584,0
55544,6.406944706
41759,0
72039,0
4514,4.706569113
63681,3.953076794
63646,5.824868888
26330,5.163927095
52070,5.507928225
40111,5.650806036
84038,0
87415,0
39370,5.711692859
39916,0
26067,5.684034443
52088,0
53402,5.52744976
58987,0
23250,0
63769,0
90920,0
9121,0
89887,5.720228466
60227,4.751680997
23335,0
35116,0
7274,0
3749,0
27788,0
26794,0
29288,0
10987,0.007071639
58431,3.932641664
75970,0
24419,0
11251,0
40895,0
10042,0
87823,0
65308,0
29201,0
30019,0
54476,0
65080,0
37680,0
69669,0
89250,0
3602,0
71371,0
64513,0
49995,0
66635,4.825896254
24112,0
17502,0
34067,0
57731,0
90315,0
31987,0
52512,5.62278643
79618,0
34547,0
52603,5.277124024
69521,0
29290,0
84144,0
27286,0
14463,5.415958307
63868,0
58315,0
45053,0
68223,5.378754591
53449,0
57804,5.61379304
20424,0
83556,0
28128,0
52130,0
27488,0
26466,0
12031,0
90001,0
72346,0
39202,0
67020,6.061159537
15830,6.211733674
13884,0
11526,0
17234,0
48738,0
63628,5.862632537
32993,0
65051,0
33288,0
74703,0
50717,0
29639,0
51814,6.168665351
58644,0
38807,0
12140,6.307515962
31930,5.43665603
74997,6.10391612
85554,0
16506,6.082229332
39663,0
28682,0
38610,3.862627546
52564,0
87880,0
37570,6.211400036
85900,0
85800,0
85325,0
5590,0
89686,0
57643,6.008408485
70285,5.1877153
40662,0
62971,0
16947,0
3302,0
79495,0
33064,0
50110,0
8547,0
42763,0
23931,0
24781,0
69225,0
45071,0
32989,4.841842897
58063,0
38308,0
85418,0
50575,0
57534,0
19045,0
39575,0
50909,4.960001271
24154,0
16496,0.005680467
5351,0
37694,0
46025,0
64129,5.568100629
44126,0
61418,0
6262,0
2165,0
42837,0
76796,0
45910,5.472622501
50929,0
80070,0
26433,5.649066928
87533,0
4683,0
74251,0
35315,0
61410,5.277047798
59391,0
9370,4.128134813
61264,0
61127,0
77140,0
17248,0
53366,0
46423,0
11867,0
46111,0
14646,0.005569404
51852,0
6296,0
18996,5.762680873
28483,0
40977,0
58513,0
117,5.72498779
78677,0
16747,0
89402,0
27209,4.957145828
24614,0
26516,0
18451,0
72584,0
19489,0
36655,0
57482,0
7232,0
72441,0
3329,0
11814,6.118278627
39197,0
75347,0
23966,0
14599,0.007295051
50808,0
50356,0
4502,5.972267365
17955,0
35542,0
10007,0
27439,0
84462,0
18239,0
24390,0
80527,6.919494204
67545,4.746301823
24612,0
46071,5.01100678
11091,0
79647,0
64175,0
39611,0
82998,0
18045,0
63271,6.134130171
14151,0
23003,0
76436,0
42619,0
39047,0
70660,0
59659,0
77684,0
19501,5.628701531
58971,0
77610,0
49825,0
32598,0
58527,0
46169,0
59282,0
29490,0
18532,0
63795,0
9629,5.014136255
12221,0
74517,0
10949,0
66267,0
71531,0
28811,5.69856826
4843,0.005365813
57618,5.545888154
8781,0
16916,0
16007,5.019434855
21375,0
43589,4.773506432
61432,5.929203375
64925,0
65245,0
60248,0
81543,5.62812225
64974,0
39669,0
51988,6.197725224
78626,0
36019,0
33017,5.507184073
32164,0
44024,0
69002,4.493583023
13557,0
11981,0
80424,0
42362,4.907802338
53179,4.775687996
54709,5.7563099
59801,0
78029,0
20706,5.566005027
54655,0
39932,0
71104,0
47538,4.171112875
82467,0
72579,0
9774,0
30238,5.625853103
11378,5.853042927
67109,0
69858,0
55850,0
59682,0
26479,0
12618,0
46107,0
15473,0
23494,0
47306,0
66429,0
6815,0
29756,0
82469,0
89526,0
55549,0
79282,5.402271813
58416,0
60100,5.430939129
26588,4.785979634
52360,0
53028,0
3540,0
22941,0
84721,0
3131,4.665829811
63024,5.990111005
61573,0
40275,0
69447,0
43960,5.853778453
55067,0
32252,0
67723,0
14050,0
46149,0
46680,0
38512,0
3568,0
233,0
19099,0
76893,0
72932,0
17755,0
45279,0
21277,0
74,0
31382,0
20548,0
25772,0
101,0
30876,0
17443,0
25853,0
85355,0
37127,0
58253,0
27296,0
2253,0
33859,0
51953,0
31405,0
39288,0
61978,5.136379805
74920,0
48665,0
20536,0
21376,0
45818,0
50777,4.147185617
73016,0
3653,0
112,0
28496,0
52612,0
5078,0
12225,3.812823689
49852,0
88930,0
13508,0
23146,0
3551,0
65869,5.197985724
20752,0
25768,0
37542,0
70621,0
13288,0
48454,0
7252,0
12360,0
27302,4.728872169
55519,0
83761,5.115899552
89409,0
81684,5.703907763
11644,0
88571,0
34293,0
60076,0
22061,6.347949127
62225,0
37952,0
50824,0
56286,0
89046,0
89624,0
12880,0
20588,0
80173,0
41277,4.964733525
59774,0
67049,0
26257,0
22256,0
90960,0
61716,4.489573145
16204,0
31338,0
255,0
42608,5.844058399
8675,0
15672,0
28902,0
42198,0
36731,0
40350,6.377255034
16640,0
27153,0
36821,0
79084,0
84555,5.980984055
83025,0
34590,0
44329,6.419981465
82726,0
30322,6.017013271
80020,0
1650,0
36947,0
88407,0
54055,0
74303,0
88520,0
64276,0
26698,0
68505,0.004969588
55634,5.887551589
63085,0
25478,5.046048309
70275,5.287625145
68071,0
62305,0
11040,5.822013252
19377,0
10032,0
55630,0
73751,0
89506,0
60723,0
42007,0
75046,0
68509,0
78486,0
64659,5.285401736
53980,0
68628,6.154285194
67116,0
69817,5.526153217
13764,0
1777,5.611387331
56116,0
86575,0
77955,6.444041552
73279,5.914609175
64328,0
30301,0
16977,4.686535267
8552,0
78111,0
39240,0
12931,0
43514,5.715372683
28266,0
88794,0
12687,0
31475,0
78175,0
44251,4.646823249
43015,6.035963697
71848,0
59495,0
44381,0
61222,0
28012,0
50556,6.484344305
51933,0
36575,0
23072,0
62058,0
46303,6.038471902
23007,6.456074727
56398,4.206336398
9072,0
15159,0
39145,4.057623916
62410,0
52977,0
9229,0
13268,0
9903,0
1311,0
25914,0
79261,0
64451,0
40676,0
78749,0
68119,3.721382445
78875,0
57910,0
37922,0
23048,0
73383,0
27766,6.506913536
61166,0
90172,0
79482,0
8188,0
27385,0
34518,0
57165,0
62234,0
77861,0
62542,0
47559,0
29364,0
16669,0
26450,0
52882,5.340864778
12380,0
51554,0
43499,0
72966,0
60014,0
81489,0
86815,5.234706032
23341,0
74614,0
11664,0
60716,0
9524,0
74991,0
15928,0
37822,0
73472,0
67249,0
82636,0
79696,4.690247168
73876,4.769171688
24016,0
50700,0
69057,0
55027,0
3501,0
48188,0
90549,5.584996518
37495,0
83324,0.006533379
28436,0
14986,0
29381,5.11954062
70833,0
39632,0
2094,0
25633,0
62432,0
22602,0
18279,0
8883,0
64423,0
67185,4.560450621
14412,0
12842,4.247017023
69036,6.222268954
29615,0
56108,0
10312,0
70296,5.923549217
17870,0
67262,0
67284,0
22909,0
4976,0
39659,5.098893365
68481,0
59886,0
19732,0
63570,5.610640882
14324,0
79726,0
21264,5.667780324
24696,0
32386,0
54973,5.91685401
54568,5.422190316
49569,0
632,0
13895,0
69623,0
60884,5.195016088
10184,0
31142,5.610340151
75083,0
88165,0
12781,0
37860,0
66980,0
18577,0
12556,0
11579,0
61242,0
53143,0
36203,0
10308,0
17960,0
19897,0
32040,0
17728,0
41299,0
10197,6.052624123
51361,0
7114,0
70132,0
51872,0
7082,0
73874,4.574245116
26913,0
56064,0
78278,4.712418121
32290,0
5841,4.869116205
80358,5.599449726
15469,0
8374,0
15906,5.769433945
10911,6.160297532
89607,0
11340,0
6107,0
22396,0
73242,0
64240,5.604693822
83548,3.873728429
10734,0
50461,4.165225419
59942,0
6946,5.983135648
71911,0
28425,0
73295,0
68426,0
22058,0
72601,0
8411,0
49975,0
15871,6.095002222
62104,0
18422,1.94417141
7077,0
39098,6.410883839
31210,0
2248,5.364362731
2082,0
12975,0
3246,0
54337,0
422,0
19485,0
74495,0
24967,5.985871762
48480,5.71341098
40574,0
27790,0
13043,0
54985,0
87255,5.509427268
84565,0
87806,0
68224,0
90661,6.107493896
68629,0
75054,0
18393,4.680774529
65980,0
12538,0
47595,0
30413,0
32339,5.119503175
47536,0
40845,0
24573,0
78895,5.595609302
2291,0
66933,0
78782,6.439815735
32496,4.869213656
90604,0
41047,0
64598,0
63367,0
25645,0
2579,0
34717,0
25976,0
56590,0
37988,5.746273483
90768,6.276662952
76076,0
81839,6.08485601
49115,0
83173,0
38453,6.500461124
3123,4.752536221
70443,0
14006,0
31237,0
4362,0
29339,0
45082,0
45355,0
34031,0
84687,4.274925724
7978,0
88739,5.142664627
49214,5.279900609
32562,0
11667,0
38421,0
22622,0
58191,0
61580,0
57848,0
7491,0
45867,0
74082,0
48186,5.840751878
54537,0
22428,4.876737596
23464,0
32892,0
35230,4.262540621
52827,5.003881921
21664,0
63218,0
41967,0
11999,0
28818,0
22318,0
36159,0
22155,0
66755,0
48352,0
69527,0
10225,0
49187,0
24381,0
7846,5.605341234
30038,5.7500655
48970,4.170835626
48507,0
40208,5.996059191
60456,0
90069,5.676146228
36914,0
76326,0
45516,0
32544,0
16345,0
30012,0
90267,0
55426,0
7315,0
55693,0
71876,0
10275,0
30776,0
8892,0
18042,6.431588779
6676,0
16453,0
75314,0
43408,0
72162,0
85233,0
86248,0
62751,0
33340,0
52946,5.126377253
9376,0
61946,0
81833,0
4960,0
51812,0
6031,0
15606,5.18504469
63848,4.928803923
32639,0
68209,6.119996628
86401,0
58631,0
38228,0
21285,5.989886106
77014,0.004828243
27006,0
17951,0
45338,0
28304,0
31294,5.631823533
53921,0
76794,0
69193,4.836145821
9449,0
81402,0
80863,0
81480,0
77534,0
29135,5.820928969
9839,0.006615192
76601,4.452879249
105,0
9307,0
9881,0
12232,0
10450,0
53203,0
28328,6.241214322
69578,0
46164,6.441206461
478,6.12824821
38436,6.221060242
43456,0
53136,0
12410,5.593474303
16885,0
76764,0
85361,0
67292,0
66403,0
68491,0
42122,3.903317514
61957,0
83254,0
33403,0
38430,0
15214,1.895388786
82268,0
18355,0
42830,0
30080,0
87623,0
7823,0
23254,5.291492872
15862,0
67478,0
72075,0
59647,4.337057535
9330,0
43051,0
24446,0
16396,0
47663,0
2521,6.048483699
67245,0
41044,0
75015,0
88846,6.434249111
39992,0
27400,0
38083,0
50584,0
11092,0
85483,0
87144,5.776495712
2773,0
86434,5.151615589
53538,0
784,0
63648,0
12402,0
2013,0
90708,0
7326,5.343667437
84981,0
17737,6.341769289
67915,0
16815,4.984866645
30919,0
84671,5.327926367
31494,0
61404,0
83735,6.168354062
4957,5.906109158
74237,0
69258,0
61150,0
51129,0
19568,0
4219,0
65216,0
78843,0
79171,0
83968,0
3524,0
7181,0
48226,1.393984459
44873,0
72742,4.874245845
19430,0
1830,0
33759,0
41068,0
73570,0
31689,0
25991,4.971964375
15470,0
78005,0
3385,0
87911,0
29468,0
38108,5.782115198
28804,0
4106,0
56960,5.963371458
4588,0
12954,0
9985,0
6112,0
43545,0
48589,0
51486,5.536610146
28677,0
75731,4.80943819
63109,0
36497,0.004828243
30249,0
16504,0
58733,0
15968,0
85997,0
3040,0
71718,5.269806402
90016,0
26912,0
52831,0
29921,4.904770254
75655,0
17799,0
58254,0
51821,0
21581,0
25006,0
45072,0
16940,0
87996,5.948894554
56703,0
87462,0
35393,0
22314,0
25624,0
55220,5.897717472
24198,0
37513,0
16420,0
15525,0
43215,4.691325783
45995,0
90283,0
78957,0
6619,0
58104,6.569534147
61421,4.91929987
16082,0
20200,5.657397318
37631,6.616377934
29140,0
88869,0
54279,0
32979,0
17992,0
51093,3.93015799
38723,0
64851,6.225818385
50634,0
39679,0
9140,6.022952949
18991,0
54644,4.502769626
88124,0
5821,0
73074,6.284401196
55664,0
9567,0
64885,0
11000,0
64970,0
10118,0
13484,0
44093,0
16393,0
19004,0
32491,0
23731,4.910706699
31407,0
56323,3.822188282
87355,0
84450,0
35700,0
53692,5.660479359
52367,0
55054,5.39454452
78894,0
30352,0
34232,0
15898,4.973996669
37148,0
71081,0
20464,0
36190,0
30223,0
33285,0
32346,0
20173,0
8851,0
79307,0
84312,0
45309,0
90938,0
77328,0
35885,0
65724,0
31695,0
44074,0
34164,3.875710418
45654,6.739518214
66304,5.028124111
35000,5.797006869
90109,0
89098,5.954031608
63508,4.249481121
42444,0
89299,0
19623,0
56392,0
34479,0
55397,0
59697,5.237327511
24040,1.612739355
66828,0
76445,0
37690,0
1363,0
56896,0
2447,0
35520,0
34472,0
84662,0
46408,0
58047,0
46726,5.241928087
26481,0
82160,5.267315834
82836,0
44483,5.277508492
26265,0
86527,0
36719,0
48429,0
13736,0
50750,0
30637,0
30134,0
3128,0
23439,0
34580,0
51779,0
18984,0
42460,0
62946,6.443123565
82638,0
84364,5.698809706
26383,4.740820143
40481,6.010148865
13935,0
50578,5.529851298
70368,5.708493004
45827,0
88471,0
67125,0
57113,0
80154,0
18556,4.429905434
50776,6.643285123
50955,5.126819322
1549,0
4523,0
50981,0
1563,6.14936849
63210,6.07548917
71011,0
61428,5.692125139
10391,0
69008,0
8701,0
43653,0
28831,0
86464,5.982140158
72310,5.305423878
37153,0
80905,0
26003,0
77021,0
54002,0
22215,0
19080,0
45834,0
67747,0
13617,0
76057,0
60731,0
46070,0
47293,0
90026,0
51833,0
13440,5.662344281
48563,0
69509,0
29842,0
67742,0
19108,0
30351,0
67255,0
38177,5.833250425
59242,0
79591,5.8262592
78723,0
51813,5.976592282
89987,0
57971,0
72313,0
43647,0
595,0
23030,0
31397,0
89852,5.250913059
70850,0
46078,0
12602,0
27328,0
73861,0
53562,0
4772,0
73474,0
4892,6.140056601
63742,0
42,0
68909,0
32210,5.920219641
31213,0
32680,0
1908,5.903483981
81719,0
10975,0
46503,0
4250,0
50115,6.25559076
9048,0
22163,0
13301,0
57138,0
63518,0
83431,5.433086048
54942,0
75934,0
54741,0
10557,0
75637,0
42793,0
44274,6.199792318
53274,5.36872704
66032,0
18759,0
44716,5.484789206
24646,0
23390,0
64267,0
88017,0
4623,0
35654,0
74680,0
5731,0
65106,5.686244765
54068,0
83287,0
48876,0
44527,0
43335,0
37497,5.450739339
57792,5.744358492
56655,0
36505,0
7837,6.063974864
20898,0
45934,0
75247,6.403385111
90299,0
11687,0
8476,0
33085,5.094861495
64697,6.689995343
61908,5.950063283
62552,0
60867,0
43662,0
40896,4.933148966
55756,0
37748,0
68475,0
60984,0
55143,5.012584183
44419,0
48191,0
85225,5.806192393
82896,0
14722,0
61722,0
87865,0
81120,0
40947,0
63287,5.715430551
85930,5.678904571
4505,0
31077,5.244831842
82792,0
73851,5.698810778
55811,0
6066,6.193618479
7799,0
37359,0
51651,5.479139017
49862,5.097829122
70018,6.21778921
37061,0
72621,0
77857,0
65079,4.58563342
65047,6.022861478
56229,0
67010,0
39146,0
855,0
62862,0
12170,5.717403141
56721,0
21472,5.180381342
18534,0
2775,0
17779,5.823358236
36024,0
18084,0
30944,0
65832,4.652884085
18676,0
6507,5.276003755
6835,0
83537,0
23683,5.077495105
18249,0
37963,0
39532,0
52479,0
42481,0
29403,0
59460,5.505590798
44891,0
19204,0
46138,5.760151548
61027,0
71753,0
71958,0
31059,0
72513,0
45885,0
23757,6.380649033
2232,0
32918,0
65162,4.849845172
82452,0
70373,0
15546,0
78971,0
89793,0
41155,0
26701,0
31897,6.31564185
27452,6.139737575
64001,6.187262233
58934,0
76942,0
84459,0
56998,0
62133,0
5540,0
39713,0
56688,0
41468,0
79852,5.855239254
82821,0
11585,0
76913,5.934007507
23599,0
59455,0
32696,0
56140,0
61448,3.862673542
10631,0
63832,4.764110422
65572,5.501292598
6399,0
89214,0
54038,0
30174,0
9807,0
39528,0
25263,0
62221,5.499526832
30592,0
5781,0
80801,5.245432964
4050,0
50766,5.999651933
39359,0
2394,0
67766,0
23641,0
1775,6.294864661
47431,0
23215,0
33623,0
28503,4.46022835
52995,6.72041754
31553,0
